word,won,wrong_guesses,repeated_guesses,total_guesses,guesses
intercalate,True,1,0,9,"['e', 'r', 'i', 'a', 't', 'n', 'l', 'o', 'c']"
entrainment,False,6,0,12,"['e', 'r', 'a', 'n', 't', 'i', 'l', 'd', 'c', 'g', 's', 'o']"
upend,False,6,0,9,"['a', 'e', 't', 'r', 'l', 'n', 'd', 'c', 'v']"
gaslight,False,6,0,11,"['a', 'e', 'r', 'i', 't', 'n', 'l', 'c', 's', 'o', 'd']"
notewise,False,6,0,12,"['a', 'e', 'r', 't', 'n', 'i', 's', 'l', 'o', 'd', 'm', 'c']"
butenyl,False,6,0,9,"['e', 'r', 'a', 'n', 't', 's', 'i', 'o', 'c']"
philopatrian,True,4,0,13,"['e', 'i', 'n', 'a', 't', 'r', 'c', 'l', 'o', 'm', 's', 'p', 'h']"
daedalist,True,4,0,11,"['i', 'e', 'n', 't', 'r', 's', 'l', 'a', 'c', 'm', 'd']"
littleleaf,False,6,0,11,"['i', 'e', 'r', 't', 'n', 'l', 's', 'a', 'c', 'd', 'm']"
leveret,False,6,0,10,"['e', 'r', 't', 'n', 'l', 's', 'd', 'a', 'm', 'p']"
oneism,True,5,0,11,"['e', 'r', 'a', 'n', 'i', 'o', 's', 't', 'h', 'y', 'm']"
aftercourse,False,6,0,14,"['e', 'r', 'a', 't', 'i', 'n', 'o', 'l', 's', 'c', 'u', 'p', 'b', 'm']"
shoother,False,6,0,11,"['a', 'e', 'r', 'i', 't', 'n', 'o', 'l', 'h', 'c', 'p']"
putrefiable,False,6,0,13,"['e', 't', 'a', 'i', 'r', 'n', 'l', 's', 'o', 'c', 'd', 'p', 'h']"
fellingbird,False,6,0,12,"['e', 't', 'i', 'n', 'r', 'a', 'l', 's', 'o', 'd', 'c', 'p']"
zain,False,6,0,9,"['a', 't', 'n', 'i', 'r', 'p', 'm', 'l', 'h']"
aberration,False,6,0,13,"['i', 'e', 'a', 't', 'n', 'r', 'l', 'o', 'c', 's', 'd', 'm', 'p']"
bellpull,False,6,0,8,"['a', 'e', 'r', 'i', 'l', 't', 'o', 'n']"
tzotzil,False,6,0,10,"['e', 'a', 'o', 'i', 't', 'r', 'n', 'l', 'h', 'c']"
hartal,False,6,0,10,"['e', 'a', 'n', 't', 'r', 'l', 'c', 'm', 'i', 'g']"
ricinolein,True,3,0,10,"['i', 't', 'n', 'a', 'r', 'l', 'e', 'o', 's', 'c']"
exercitorial,False,6,0,14,"['e', 'r', 'a', 'i', 't', 'n', 'l', 'o', 's', 'd', 'm', 'c', 'p', 'h']"
diastolic,True,3,0,11,"['i', 't', 'a', 'e', 'n', 'r', 'l', 's', 'o', 'c', 'd']"
steerswoman,False,6,0,14,"['e', 'a', 'r', 'i', 't', 'n', 'o', 'c', 's', 'l', 'm', 'h', 'p', 'u']"
biguttate,False,6,0,10,"['i', 'e', 't', 'a', 'n', 's', 'c', 'r', 'l', 'o']"
antisyndicalist,False,6,0,14,"['a', 'e', 'i', 't', 'n', 's', 'r', 'l', 'o', 'c', 'u', 'd', 'h', 'm']"
assistful,False,6,0,12,"['i', 'e', 'a', 'n', 't', 's', 'o', 'r', 'h', 'l', 'u', 'c']"
snowk,False,6,0,9,"['a', 'e', 'i', 'o', 'l', 'n', 's', 'r', 't']"
adnephrine,False,6,0,11,"['i', 'e', 't', 'n', 'r', 'a', 'o', 'l', 'u', 's', 'c']"
moldableness,False,6,0,14,"['e', 'r', 'n', 'a', 't', 'l', 'i', 'o', 's', 'c', 'p', 'm', 'b', 'y']"
indices,False,6,0,11,"['e', 'r', 'a', 'n', 't', 'i', 's', 'l', 'c', 'g', 'h']"
deconcatenate,True,5,0,12,"['e', 'r', 't', 'a', 'n', 'i', 'o', 'l', 'c', 'p', 's', 'd']"
colima,False,6,0,11,"['e', 'a', 'i', 'n', 't', 'r', 'l', 'c', 'o', 's', 'u']"
pyralid,False,6,0,10,"['e', 'a', 'i', 'n', 't', 'r', 'l', 'o', 'c', 's']"
apio,False,6,0,9,"['a', 'e', 'r', 'o', 't', 'i', 'l', 'h', 'n']"
solely,False,6,0,10,"['e', 'a', 'r', 'n', 'l', 'i', 'o', 'y', 't', 'p']"
influxable,False,6,0,12,"['i', 'e', 'a', 'n', 't', 'r', 'l', 'o', 'c', 'b', 'g', 'd']"
laceration,True,0,0,9,"['i', 'e', 't', 'a', 'r', 'n', 'l', 'o', 'c']"
unapart,False,6,0,11,"['e', 'a', 'r', 'i', 't', 'l', 'n', 'o', 'c', 'u', 's']"
capacity,False,6,0,10,"['a', 't', 'r', 'i', 'l', 'n', 'e', 'c', 'm', 's']"
supercynical,True,4,0,15,"['e', 'i', 'a', 't', 'n', 'r', 'o', 'l', 'c', 'u', 's', 'h', 'm', 'p', 'y']"
acuminose,True,4,0,13,"['i', 'e', 'a', 't', 'n', 'r', 'l', 's', 'o', 'c', 'h', 'm', 'u']"
underwent,False,6,0,12,"['i', 'e', 'n', 'a', 't', 'r', 'o', 'l', 's', 'd', 'u', 'm']"
orangite,False,6,0,13,"['a', 'e', 't', 'i', 'r', 'n', 'o', 'l', 'd', 's', 'c', 'm', 'y']"
prehensible,False,6,0,13,"['e', 't', 'n', 'r', 'a', 'i', 'l', 'o', 's', 'c', 'd', 'p', 'm']"
anthelion,True,1,0,9,"['i', 'e', 'n', 'a', 't', 'r', 'l', 'o', 'h']"
deinotherium,True,5,0,15,"['e', 'r', 'i', 'n', 't', 'a', 's', 'l', 'c', 'o', 'h', 'd', 'y', 'm', 'u']"
circumambulator,True,5,0,15,"['a', 'i', 't', 'e', 'r', 'o', 'l', 'n', 'c', 'h', 's', 'p', 'm', 'u', 'b']"
serment,True,5,0,11,"['e', 'r', 't', 'a', 'n', 'l', 's', 'i', 'o', 'd', 'm']"
malleoincudal,False,6,0,15,"['e', 'a', 't', 'r', 'n', 'i', 'l', 'c', 's', 'm', 'o', 'h', 'p', 'u', 'b']"
neckline,False,6,0,10,"['a', 'e', 'r', 'n', 'i', 't', 'l', 's', 'o', 'd']"
securigera,False,6,0,12,"['i', 'e', 'r', 'a', 't', 'n', 's', 'l', 'c', 'o', 'h', 'd']"
instantaneously,True,1,0,11,"['a', 'i', 'e', 'n', 't', 's', 'r', 'l', 'o', 'u', 'y']"
genys,False,6,0,9,"['a', 'e', 'r', 't', 'n', 'l', 's', 'i', 'd']"
aggrievedly,False,6,0,12,"['e', 'r', 'a', 't', 'n', 'l', 'i', 's', 'o', 'd', 'c', 'p']"
coburghership,False,6,0,13,"['e', 'a', 'i', 'n', 't', 'r', 'o', 'l', 'c', 's', 'p', 'm', 'd']"
labioalveolar,False,6,0,12,"['e', 'i', 'n', 'a', 't', 'r', 'l', 's', 'c', 'd', 'o', 'm']"
sagaie,False,6,0,10,"['e', 'a', 'r', 't', 'l', 'n', 'c', 'i', 's', 'm']"
schistosoma,True,4,0,12,"['e', 'a', 'i', 'o', 'n', 'r', 't', 's', 'l', 'm', 'h', 'c']"
overplay,False,6,0,11,"['a', 'e', 'r', 't', 'n', 'l', 'o', 'i', 's', 'd', 'u']"
heterosporium,True,5,0,15,"['e', 'r', 'a', 'i', 't', 'o', 'n', 's', 'c', 'l', 'p', 'd', 'm', 'u', 'h']"
manumission,False,6,0,11,"['e', 'a', 'i', 'n', 't', 'o', 'r', 'l', 'c', 's', 'd']"
benn,False,6,0,8,"['a', 'e', 't', 'n', 'l', 'r', 'm', 'p']"
damlike,False,6,0,12,"['e', 'a', 'r', 'l', 't', 'i', 'n', 'c', 's', 'm', 'd', 'o']"
conservatize,False,6,0,16,"['e', 'a', 'r', 't', 'i', 'n', 'o', 'l', 'c', 's', 'm', 'd', 'p', 'h', 'v', 'g']"
amphipleura,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'l', 'o', 'i', 's', 'c', 'd']"
multivorous,False,6,0,13,"['e', 'a', 'i', 't', 'n', 's', 'o', 'r', 'c', 'u', 'l', 'p', 'd']"
dulcet,False,6,0,11,"['e', 'r', 'a', 'n', 't', 'l', 'i', 'o', 'c', 'u', 's']"
sanction,True,2,0,9,"['a', 'e', 'r', 'i', 'n', 't', 'o', 's', 'c']"
unterrifiable,False,6,0,15,"['e', 'a', 'r', 'i', 't', 'n', 'l', 'o', 's', 'c', 'u', 'd', 'b', 'm', 'p']"
formerly,False,6,0,10,"['a', 'e', 'r', 'o', 'i', 't', 'n', 'l', 'c', 's']"
epirotulian,True,5,0,15,"['e', 'a', 'r', 'i', 't', 'n', 'o', 'l', 's', 'd', 'h', 'u', 'm', 'c', 'p']"
asymmetron,False,6,0,14,"['i', 'e', 'a', 'n', 'r', 't', 'o', 'l', 'c', 's', 'h', 'm', 'u', 'p']"
emulgent,False,6,0,10,"['a', 'e', 'r', 'n', 't', 'l', 'i', 'o', 's', 'd']"
unfeatured,False,6,0,13,"['i', 'e', 'n', 'a', 't', 'r', 'o', 's', 'l', 'd', 'u', 'c', 'g']"
plantae,False,6,0,11,"['e', 'a', 'i', 'n', 't', 'r', 'l', 'o', 'b', 'u', 'm']"
aseptify,False,6,0,11,"['a', 'e', 'r', 'n', 't', 'i', 's', 'c', 'd', 'l', 'o']"
hydrogenide,False,6,0,11,"['e', 'r', 'a', 't', 'i', 'n', 'o', 'l', 's', 'c', 'p']"
hypotonia,False,6,0,12,"['i', 'a', 'e', 't', 'r', 'n', 'o', 'c', 'l', 'p', 's', 'u']"
homolysin,False,6,0,12,"['i', 'a', 'r', 'o', 'n', 't', 'l', 'c', 'e', 'm', 's', 'u']"
hurdis,False,6,0,7,"['e', 'a', 'o', 'i', 't', 'l', 'c']"
undermist,True,3,0,12,"['i', 'e', 'n', 'r', 't', 'a', 'o', 's', 'l', 'd', 'u', 'm']"
swainishness,False,6,0,12,"['e', 'o', 'a', 'n', 'i', 'r', 's', 't', 'u', 'c', 'h', 'l']"
condiment,True,4,0,12,"['i', 'e', 'n', 't', 'a', 'r', 'o', 'l', 'c', 's', 'd', 'm']"
proctoparalysis,True,3,0,13,"['a', 'e', 'i', 't', 'n', 'r', 'o', 's', 'l', 'u', 'p', 'c', 'y']"
kryokonite,False,6,0,12,"['i', 'e', 't', 'a', 'r', 'o', 'n', 'c', 'p', 'l', 'm', 's']"
unpunishably,False,6,0,14,"['e', 'i', 'r', 'o', 't', 'n', 'a', 'c', 's', 'l', 'u', 'p', 'y', 'm']"
chamfer,False,6,0,11,"['e', 'r', 'i', 't', 'a', 'n', 'l', 'c', 'h', 's', 'o']"
periconchitis,True,2,0,12,"['e', 'r', 'i', 't', 'n', 'a', 's', 'o', 'c', 'l', 'h', 'p']"
neopallium,True,5,0,14,"['i', 'e', 't', 'n', 'r', 's', 'l', 'a', 'c', 'd', 'o', 'm', 'u', 'p']"
coenosarcous,True,3,0,11,"['e', 'i', 'a', 'o', 'r', 'n', 't', 'l', 'c', 's', 'u']"
populicide,False,6,0,13,"['i', 'a', 'n', 't', 's', 'l', 'c', 'e', 'r', 'o', 'p', 'd', 'h']"
sphingal,False,6,0,11,"['a', 'e', 'r', 'n', 't', 'i', 'l', 's', 'o', 'c', 'm']"
repugner,False,6,0,10,"['a', 'e', 'r', 't', 'n', 'i', 'o', 's', 'u', 'l']"
waterboard,False,6,0,11,"['i', 'e', 'a', 't', 'r', 'o', 'c', 'l', 'n', 'm', 's']"
pseudocumenyl,False,6,0,16,"['e', 'r', 'a', 'n', 't', 's', 'i', 'o', 'l', 'c', 'u', 'p', 'd', 'g', 'm', 'b']"
retrace,True,3,0,8,"['e', 'r', 'a', 't', 'n', 'l', 's', 'c']"
condensation,True,4,0,13,"['e', 'a', 'r', 't', 'i', 'n', 'o', 'c', 'l', 'd', 'g', 'm', 's']"
backcourt,False,6,0,11,"['i', 'e', 'a', 's', 't', 'n', 'r', 'l', 'o', 'c', 'h']"
daff,False,6,0,7,"['a', 't', 'n', 'l', 'r', 'i', 'v']"
banderole,False,6,0,13,"['i', 'e', 'r', 'a', 't', 'n', 'l', 'o', 'c', 'd', 'm', 'p', 's']"
hawaiite,False,6,0,10,"['a', 't', 'r', 'i', 'e', 'l', 'n', 'c', 'm', 's']"
polymerous,False,6,0,13,"['i', 'e', 'a', 'o', 'r', 'n', 't', 'l', 's', 'u', 'c', 'p', 'd']"
stickadore,False,6,0,15,"['i', 'e', 't', 'a', 'n', 'r', 'l', 'o', 'c', 's', 'h', 'm', 'p', 'd', 'u']"
cameography,False,6,0,13,"['e', 'a', 'r', 't', 'n', 'l', 's', 'c', 'i', 'o', 'p', 'm', 'u']"
unsacrificeable,False,6,0,16,"['a', 'e', 't', 'n', 'i', 'l', 'r', 'c', 'o', 's', 'u', 'd', 'b', 'm', 'p', 'h']"
lim,False,6,0,7,"['a', 'o', 'u', 'e', 'i', 't', 'n']"
dravya,False,6,0,8,"['e', 'a', 't', 'i', 'r', 'l', 'n', 'p']"
demosthenic,True,3,0,13,"['e', 'r', 't', 'a', 'n', 'i', 's', 'l', 'c', 'o', 'h', 'd', 'm']"
isoeugenol,False,6,0,12,"['i', 'e', 'r', 'n', 't', 's', 'l', 'a', 'o', 'd', 'm', 'c']"
flourish,False,6,0,10,"['a', 'e', 'i', 't', 'n', 'r', 'o', 'c', 's', 'p']"
toxicological,False,6,0,12,"['e', 'i', 't', 'a', 'n', 'r', 'l', 'o', 'c', 's', 'm', 'p']"
cantabrian,True,5,0,12,"['i', 'e', 'a', 't', 'n', 'r', 'l', 'c', 'o', 'p', 'u', 'b']"
woodbine,False,6,0,9,"['a', 'e', 'n', 'i', 't', 'r', 'l', 's', 'c']"
ossetine,True,4,0,10,"['a', 'e', 'r', 't', 'i', 'n', 'l', 's', 'u', 'o']"
kuruba,False,6,0,8,"['e', 'a', 'i', 'r', 'o', 'l', 't', 'n']"
chlorine,True,2,0,10,"['a', 'e', 'n', 'i', 't', 'r', 'o', 'c', 'h', 'l']"
sabazianism,False,6,0,11,"['e', 'a', 't', 'r', 'n', 'l', 'i', 'c', 's', 'm', 'p']"
doggone,False,6,0,9,"['e', 'a', 'i', 'o', 'n', 'r', 'l', 'c', 't']"
exterraneous,False,6,0,14,"['e', 'r', 'a', 'n', 't', 's', 'i', 'o', 'u', 'c', 'l', 'd', 'p', 'm']"
timberland,False,6,0,15,"['i', 'e', 'n', 't', 'a', 'r', 'c', 'l', 's', 'd', 'o', 'm', 'y', 'p', 'h']"
equational,False,6,0,13,"['i', 'e', 'n', 'a', 't', 'r', 'l', 'o', 's', 'c', 'm', 'd', 'p']"
scabriusculous,True,4,0,13,"['o', 'e', 'i', 'n', 't', 'r', 'a', 'l', 'c', 's', 'u', 'p', 'b']"
noisomeness,True,4,0,10,"['e', 'r', 'n', 't', 'a', 's', 'i', 'l', 'o', 'm']"
amueixa,False,6,0,9,"['e', 'r', 'a', 'n', 'l', 't', 's', 'i', 'c']"
wheen,False,6,0,9,"['a', 'e', 'r', 't', 'n', 'l', 's', 'h', 'c']"
preacquit,False,6,0,14,"['i', 'a', 'n', 't', 'r', 'e', 'l', 'o', 'c', 'h', 's', 'u', 'p', 'd']"
reimposure,False,6,0,13,"['i', 'e', 't', 'n', 'r', 'a', 'o', 'c', 'l', 's', 'p', 'u', 'd']"
smelliness,False,6,0,11,"['i', 'e', 't', 'n', 'r', 's', 'l', 'h', 'p', 'c', 'a']"
caber,False,6,0,9,"['a', 't', 'r', 'e', 'n', 'l', 'i', 'm', 'p']"
civilizee,False,6,0,9,"['i', 't', 'n', 'a', 's', 'l', 'c', 'r', 'o']"
royalism,False,6,0,13,"['a', 'e', 'r', 'i', 't', 'n', 'l', 'o', 's', 'm', 'c', 'p', 'u']"
pseudoaristocratic,True,3,0,14,"['e', 'o', 'r', 'a', 't', 'n', 'i', 's', 'c', 'p', 'l', 'd', 'm', 'u']"
brawny,False,6,0,10,"['e', 'a', 'n', 'o', 't', 'i', 'r', 'u', 'y', 's']"
zoosis,False,6,0,7,"['e', 'a', 'o', 'n', 'r', 't', 'l']"
degraded,False,6,0,10,"['a', 'e', 'r', 't', 'n', 'l', 's', 'd', 'o', 'p']"
hydriote,False,6,0,11,"['a', 'e', 'n', 'o', 'r', 't', 'i', 'u', 'c', 'p', 's']"
lockman,False,6,0,11,"['e', 'a', 'r', 'n', 'i', 't', 'l', 'o', 'm', 's', 'u']"
darn,False,6,0,9,"['a', 't', 'n', 'i', 'e', 'r', 'm', 'l', 'h']"
rejectingly,False,6,0,15,"['e', 'r', 'n', 'a', 't', 'i', 's', 'l', 'o', 'd', 'c', 'g', 'm', 'y', 'p']"
besottingly,False,6,0,15,"['e', 't', 'a', 'i', 'n', 'r', 's', 'c', 'o', 'l', 'd', 'g', 'y', 'p', 'm']"
cocksurety,True,5,0,14,"['i', 'e', 'a', 'r', 't', 'o', 'n', 'c', 'h', 'u', 'l', 's', 'y', 'k']"
handmaid,False,6,0,9,"['a', 't', 'l', 'n', 'e', 'r', 'i', 'c', 's']"
culet,False,6,0,10,"['a', 'e', 'r', 't', 'l', 'o', 's', 'i', 'u', 'b']"
doormaking,False,6,0,14,"['i', 'e', 'a', 't', 'n', 'r', 'l', 'o', 'c', 's', 'm', 'd', 'g', 'b']"
jugerum,False,6,0,8,"['e', 'r', 'a', 'i', 'n', 's', 't', 'l']"
slunge,False,6,0,11,"['e', 'a', 'i', 't', 'l', 'n', 'o', 's', 'r', 'u', 'c']"
unexplaining,False,6,0,12,"['e', 'i', 'a', 'n', 'r', 'o', 't', 's', 'c', 'l', 'u', 'd']"
ornithogaea,False,6,0,14,"['e', 'a', 'i', 't', 'r', 'o', 'n', 'l', 'c', 'm', 'h', 'p', 's', 'u']"
rebuffably,False,6,0,10,"['i', 'e', 'r', 'a', 'n', 't', 'l', 'o', 's', 'c']"
unsufficed,False,6,0,13,"['i', 'a', 'e', 'r', 't', 'n', 'l', 'o', 's', 'c', 'u', 'd', 'm']"
babuism,False,6,0,9,"['e', 'a', 'r', 'i', 'n', 'l', 't', 's', 'h']"
mnemonist,False,6,0,12,"['i', 'e', 'n', 'a', 'o', 'r', 's', 't', 'c', 'l', 'u', 'd']"
paver,False,6,0,10,"['a', 't', 'r', 'e', 'n', 'l', 'i', 'm', 'p', 'b']"
maimedness,True,5,0,12,"['i', 'e', 'r', 'n', 't', 's', 'a', 'l', 'c', 'o', 'd', 'm']"
zonary,False,6,0,10,"['e', 'a', 'r', 'i', 't', 'o', 'n', 'c', 'l', 'h']"
unbag,False,6,0,9,"['a', 'e', 'r', 't', 'n', 'i', 'l', 'u', 'd']"
incompensation,True,4,0,14,"['o', 'i', 'n', 'e', 't', 'a', 'r', 'l', 'c', 'm', 'p', 'g', 'd', 's']"
pavilion,False,6,0,11,"['a', 'e', 'r', 'i', 't', 'n', 'l', 'c', 's', 'o', 'm']"
samson,False,6,0,9,"['e', 'a', 't', 'r', 'l', 'n', 'i', 'o', 'c']"
blossomy,False,6,0,8,"['a', 'e', 'i', 'o', 'n', 'r', 'l', 't']"
lenticulothalamic,True,5,0,16,"['e', 'i', 't', 'a', 'n', 'r', 'l', 's', 'o', 'c', 'h', 'b', 'p', 'u', 'd', 'm']"
mayfowl,False,6,0,9,"['e', 'a', 'r', 'i', 'n', 't', 'l', 'o', 's']"
superactive,True,5,0,15,"['e', 'r', 'i', 't', 'n', 'a', 'l', 's', 'c', 'd', 'o', 'p', 'm', 'u', 'v']"
solecistically,True,2,0,11,"['o', 'i', 'n', 't', 's', 'r', 'l', 'a', 'e', 'c', 'y']"
snivy,False,6,0,9,"['a', 'e', 'i', 'r', 'l', 'n', 's', 'c', 't']"
cobus,False,6,0,7,"['a', 'e', 'i', 'o', 'r', 'n', 'w']"
triphylite,False,6,0,11,"['i', 'a', 'r', 'e', 't', 'n', 'l', 'o', 'c', 's', 'd']"
inclinatorium,True,4,0,14,"['e', 'i', 'n', 't', 'a', 'r', 'o', 's', 'c', 'l', 'd', 'y', 'm', 'u']"
wiglet,False,6,0,10,"['e', 'r', 'a', 'n', 't', 'l', 'o', 'i', 's', 'k']"
overtness,False,6,0,12,"['i', 'e', 'n', 'a', 'r', 'o', 't', 'l', 's', 'm', 'p', 'u']"
interrupted,False,6,0,13,"['e', 'r', 'a', 't', 'n', 'i', 's', 'o', 'c', 'l', 'd', 'u', 'm']"
curstful,False,6,0,11,"['a', 'e', 'i', 'o', 'r', 't', 's', 'u', 'n', 'l', 'h']"
hymenogeny,False,6,0,8,"['i', 'e', 'n', 't', 'r', 'a', 'l', 's']"
whipcord,False,6,0,9,"['a', 'e', 'i', 't', 'r', 'n', 'o', 's', 'l']"
gigi,False,6,0,7,"['a', 'e', 'o', 'i', 't', 'n', 'r']"
lacing,True,3,0,9,"['e', 'a', 't', 'r', 'l', 'n', 'i', 'c', 'g']"
plical,True,4,0,9,"['e', 'a', 'r', 'n', 't', 'l', 'i', 'c', 'p']"
squabbed,False,6,0,9,"['a', 'e', 'r', 'n', 't', 'i', 'l', 's', 'c']"
phellogen,False,6,0,10,"['i', 'e', 'r', 'n', 't', 'l', 'a', 'o', 's', 'm']"
potwaller,False,6,0,13,"['i', 'e', 'r', 'a', 't', 'n', 'l', 'o', 'c', 'h', 'm', 'p', 'u']"
monophagism,False,6,0,14,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'o', 'c', 's', 'm', 'p', 'h', 'd']"
kawaka,False,6,0,7,"['e', 'a', 'r', 'l', 't', 'n', 'c']"
disglorify,False,6,0,12,"['i', 't', 'e', 'n', 'r', 'a', 's', 'o', 'c', 'l', 'd', 'u']"
polyclona,True,5,0,12,"['i', 'e', 'a', 't', 'r', 'o', 'n', 'l', 'c', 's', 'p', 'y']"
capreolate,True,2,0,10,"['i', 'e', 'r', 'a', 't', 'n', 'l', 'c', 'o', 'p']"
incurrent,True,3,0,10,"['i', 'e', 'n', 't', 'a', 'r', 'o', 'c', 'h', 'u']"
delegalize,False,6,0,11,"['i', 'e', 't', 'r', 'n', 'a', 'l', 's', 'c', 'd', 'm']"
reboard,False,6,0,10,"['e', 'r', 'a', 'i', 't', 'n', 'o', 'l', 's', 'c']"
refight,False,6,0,10,"['e', 'r', 'a', 'n', 'l', 't', 's', 'i', 'c', 'd']"
awakening,False,6,0,10,"['i', 'e', 'n', 't', 'r', 'a', 'l', 'c', 's', 'd']"
ineducable,True,4,0,13,"['i', 'e', 'n', 'r', 't', 'l', 'a', 'c', 's', 'o', 'd', 'b', 'u']"
apoembryony,False,6,0,11,"['e', 'a', 'r', 't', 'n', 'i', 'o', 'l', 'c', 's', 'd']"
contrariwise,False,6,0,15,"['e', 'i', 't', 'a', 'n', 'r', 's', 'o', 'c', 'l', 'd', 'm', 'p', 'h', 'g']"
multinominal,True,4,0,12,"['e', 'i', 't', 'a', 'n', 's', 'r', 'l', 'o', 'u', 'p', 'm']"
shall,False,6,0,8,"['a', 'e', 't', 'r', 'l', 'i', 'c', 'm']"
superobstinate,True,5,0,16,"['o', 'a', 'i', 'n', 't', 'e', 'r', 's', 'u', 'l', 'm', 'p', 'c', 'g', 'd', 'b']"
negrillo,False,6,0,12,"['a', 'e', 'r', 'o', 't', 'n', 'i', 'c', 's', 'l', 'd', 'p']"
exaggerated,False,6,0,11,"['e', 'r', 'a', 'n', 't', 'l', 's', 'c', 'd', 'm', 'i']"
alcoholometrical,True,5,0,15,"['i', 'e', 'a', 't', 'n', 'r', 'l', 'o', 'c', 'm', 'p', 's', 'u', 'd', 'h']"
directional,True,2,0,12,"['e', 'a', 'r', 'i', 't', 'n', 's', 'l', 'o', 'c', 'p', 'd']"
almemar,True,5,0,10,"['e', 'r', 'a', 'n', 't', 'l', 'i', 's', 'd', 'm']"
loggia,False,6,0,10,"['e', 'a', 'i', 't', 'r', 'l', 'o', 'n', 'u', 's']"
persistively,False,6,0,14,"['e', 'r', 'a', 't', 'i', 'n', 's', 'l', 'c', 'd', 'p', 'o', 'y', 'm']"
unperilous,False,6,0,14,"['i', 'e', 't', 'n', 'r', 'a', 'o', 's', 'c', 'l', 'u', 'd', 'g', 'm']"
iridectomy,True,5,0,14,"['i', 'a', 'e', 'n', 't', 'r', 's', 'l', 'o', 'c', 'd', 'u', 'm', 'y']"
compassivity,False,6,0,13,"['e', 'i', 'n', 't', 'r', 'a', 'l', 's', 'c', 'o', 'm', 'h', 'd']"
pettedness,True,5,0,11,"['i', 'e', 'r', 'n', 't', 'a', 's', 'o', 'l', 'd', 'p']"
heder,False,6,0,9,"['a', 'e', 'r', 'l', 'n', 't', 's', 'd', 'c']"
quinizarin,False,6,0,10,"['i', 'n', 't', 'a', 'r', 'c', 'l', 's', 'o', 'm']"
hemihedrally,False,6,0,13,"['e', 'r', 'a', 't', 'n', 'l', 's', 'd', 'c', 'i', 'm', 'o', 'p']"
settledly,True,5,0,11,"['i', 'e', 'r', 't', 'n', 'l', 'a', 's', 'o', 'd', 'y']"
dashedly,True,5,0,12,"['a', 'e', 'r', 'i', 't', 'l', 'n', 'd', 's', 'o', 'h', 'y']"
groset,False,6,0,11,"['e', 'r', 'a', 't', 'o', 'n', 'p', 'l', 's', 'c', 'u']"
unsaintlike,False,6,0,14,"['e', 'i', 't', 'a', 'n', 'r', 'l', 'c', 'o', 's', 'u', 'd', 'v', 'm']"
untransmissible,True,5,0,16,"['a', 'e', 'i', 't', 'n', 'r', 's', 'o', 'l', 'c', 'u', 'd', 'p', 'h', 'm', 'b']"
anathematization,False,6,0,14,"['i', 'a', 't', 'e', 'n', 'r', 'o', 'l', 'c', 's', 'm', 'h', 'd', 'p']"
benzamido,False,6,0,12,"['i', 'e', 'a', 't', 'r', 'n', 'l', 'c', 's', 'd', 'm', 'g']"
peonage,False,6,0,9,"['e', 'r', 't', 'i', 'l', 'n', 'a', 's', 'd']"
thereamong,True,5,0,14,"['i', 'e', 'r', 'a', 't', 'n', 'o', 'l', 'c', 's', 'h', 'd', 'g', 'm']"
underdot,False,6,0,11,"['a', 'e', 'r', 'i', 't', 'o', 'l', 'n', 'c', 's', 'h']"
intersociety,True,4,0,13,"['e', 'r', 'a', 't', 'i', 'n', 'o', 'l', 's', 'm', 'h', 'c', 'y']"
infinitarily,False,6,0,13,"['e', 'i', 'n', 't', 'a', 'l', 'r', 's', 'o', 'd', 'c', 'y', 'g']"
scimitar,True,5,0,12,"['a', 'e', 'r', 'i', 't', 'n', 'l', 's', 'c', 'd', 'o', 'm']"
torricellian,True,0,0,9,"['e', 'a', 'r', 't', 'i', 'n', 'o', 'l', 'c']"
mantissa,True,3,0,9,"['a', 'i', 't', 'n', 'r', 'c', 'l', 's', 'm']"
winterfeed,False,6,0,12,"['i', 'e', 'r', 't', 'n', 'l', 's', 'a', 'd', 'o', 'm', 'c']"
mercantile,True,3,0,12,"['i', 'e', 't', 'n', 'r', 'a', 'l', 'c', 'p', 's', 'd', 'm']"
tup,False,6,0,7,"['a', 'o', 'u', 'n', 's', 'm', 'f']"
xanthosiderite,False,6,0,16,"['o', 'a', 'i', 'n', 't', 'r', 'e', 'l', 'c', 's', 'h', 'm', 'p', 'd', 'u', 'g']"
spasmatical,True,5,0,13,"['e', 'a', 't', 'i', 'r', 'n', 'l', 'c', 'm', 'o', 's', 'h', 'p']"
isocercy,True,5,0,12,"['a', 'e', 'r', 'i', 'n', 't', 'o', 'l', 'c', 's', 'h', 'y']"
spotting,False,6,0,11,"['a', 'e', 'i', 't', 'n', 's', 'o', 'r', 'c', 'l', 'h']"
dragging,False,6,0,11,"['a', 'e', 'i', 'n', 't', 'l', 'r', 'c', 'o', 'g', 'p']"
choriamb,False,6,0,12,"['a', 'e', 'r', 'n', 't', 'l', 'i', 'o', 'c', 'h', 's', 'd']"
deflagrate,False,6,0,11,"['i', 'e', 'r', 'a', 't', 'n', 'l', 's', 'c', 'o', 'p']"
anchorwise,False,6,0,15,"['i', 'e', 't', 'a', 'n', 'r', 'o', 'l', 'c', 's', 'h', 'd', 'm', 'p', 'g']"
